4592,3186,2393
4592,3187,1602
4592,3188,12742
4592,3189,1490
4593,3168,48
4593,3169,100
4593,3170,245
4593,3171,905
4593,3172,739
4593,3173,1382
4593,3174,407
4593,3175,665
4593,3176,318
4593,3177,1042
4593,3178,10499
4593,3179,1201
4593,3180,201
4593,3181,1104
4593,3182,1900
4593,3183,365
4593,3184,1346
4593,3185,1364
4593,3186,869
4593,3187,3627
4593,3188,12697
4593,3189,7
4593,3281,1
4594,3169,80
4594,3171,979
4594,3172,1071
4594,3173,1390
4594,3174,1380
4594,3175,571
4594,3176,428
4594,3177,1444
4594,3178,3461
4594,3179,862
4594,3180,1380
4594,3181,617
4594,3182,1565
4594,3183,475
4594,3184,3562
4594,3185,641
4594,3186,633
4594,3187,3334
4594,3188,13297
4595,3168,15
4595,3169,171
4595,3170,159
4595,3171,1346
4595,3172,777
4595,3173,1060
4595,3174,1959
4595,3175,5131
4595,3176,243
4595,3177,3100
4595,3178,3003
4595,3179,446
4595,3180,1544
4595,3181,628
4595,3182,1827
4595,3183,1218
4595,3184,2278
4595,3185,1646
4595,3186,2723
4595,3187,2374
4595,3188,4405
4595,3281,1
4595,3286,1
4596,3168,27
4596,3169,148
4596,3170,1
4596,3171,908
4596,3172,1778
4596,3173,3184
4596,3174,2930
4596,3175,1940
4596,3176,1439
4596,3177,2907
4596,3178,3654
4596,3179,389
4596,3180,477
4596,3181,1656
4596,3182,978
4596,3183,1352
4596,3184,1108
4596,3185,860
4596,3186,3352
4596,3187,4216
4596,3188,6247
4596,3189,5
4596,3286,1
4597,3169,256
4597,3170,158
4597,3171,1649
4597,3172,2360
4597,3173,2723
4597,3174,1374
4597,3175,4165
4597,3176,6166
4597,3177,11564
4597,3178,6139
4597,3179,611
4597,3180,786
4597,3181,2724
4597,3182,1220
4597,3183,1090
4597,3184,666
4597,3185,596
4597,3186,1485
4597,3187,9506
4597,3188,1851
4597,3189,8
4598,3171,1462
4598,3172,881
4598,3173,655
4598,3174,1438
4598,3175,12738
4598,3176,13306
4598,3177,17305
4598,3178,8714
4598,3179,1397
4598,3180,1243
4598,3181,1264
4598,3182,4502
4598,3183,1516
4598,3184,1255
4598,3185,1170
4598,3186,2129
4598,3187,3184
4598,3188,73
4598,3282,1
4599,3171,1490
4599,3172,1571
4599,3173,1196
4599,3174,553
4599,3175,8255
4599,3176,9474
4599,3177,14348
4599,3178,11594
4599,3179,3399
4599,3180,5420
4599,3181,3825
4599,3182,2943
4599,3183,1018
4599,3184,1627
4599,3185,709
4599,3186,2550
4599,3187,7949
4599,3188,97
4599,3189,61
4599,3287,1
4600,3171,1801
4600,3172,1243
4600,3173,1361
4600,3174,1489
4600,3175,14004
4600,3176,19474
4600,3177,16945
4600,3178,9756
4600,3179,4201
4600,3180,3785
4600,3181,8619
4600,3182,2109
4600,3183,1480
4600,3184,1294
4600,3185,1167
4600,3186,3380
4600,3187,3853
4600,3188,5
4600,3189,33
4601,3171,1540
4601,3172,2395
4601,3173,2225
4601,3174,3764
4601,3175,18436
4601,3176,9605
4601,3177,16790
4601,3178,8984
4601,3179,5458
4601,3180,6157
4601,3181,4253
4601,3182,715
4601,3183,1010
4601,3184,3238
4601,3185,972
4601,3186,4020
4601,3187,6117
4601,3188,8
4601,3283,1
4601,3287,2
4602,3171,705
4602,3172,2401
4602,3173,1830
4602,3174,6587
4602,3175,16557
4602,3176,11683
4602,3177,8279
4602,3178,12128
4602,3179,4821
4602,3180,3497
4602,3181,368
4602,3182,398
4602,3183,1150
4602,3184,922
4602,3185,1501
4602,3186,1642
4602,3187,1037
4602,3188,252
4602,3189,20
4602,3284,1
4603,3170,4
